"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-37.35 -26.33 -20.12 -12.66 2.51 11.9 17.71 12.94 6.3 -9.32 -23.92 -36.66 3447 -1497
-49.5 -32.65 -26.33 -7.13 0.93 12.61 14.51 19.57 8.14 -4.51 -30.41 -34.33 3446 -1496
-37.3 -21.4 -23.05 -9.28 3.78 13.57 19.75 16.43 5.24 -5.83 -26.19 -33.9 3445 -1495
-38.31 -30.86 -22.06 -11 2.98 11.14 17.55 16.75 5.28 -8.93 -31.24 -35.09 3444 -1494
-30.81 -35.59 -20.43 -6.54 2.77 11.92 15.06 14.62 8.75 -7.21 -27.62 -26.8 3443 -1493
-36.19 -28.95 -20.15 -4.85 4.53 15.06 18.74 15.69 7.87 -4.14 -32.19 -32.86 3442 -1492
-35.74 -34.52 -22.03 -10.13 4.38 17.79 20.4 16.55 7.6 -8.39 -30.29 -31.07 3441 -1491
-37.6 -27.71 -28.13 -10.64 7.76 18 18.31 13.17 4.19 -6.7 -23.39 -27.64 3440 -1490
-36.45 -34.36 -20.89 -6.41 4.07 14.12 16.43 17.88 7.63 -3.98 -28.31 -27.09 3439 -1489
-38.76 -34.77 -18.91 -12.55 4.8 13.16 18.46 14.86 6.24 -13.42 -26.84 -30.66 3438 -1488
-35.01 -26.57 -17.87 -7.69 6.09 15.6 20.44 14.56 5.08 -7.41 -22.3 -31.3 3437 -1487
-39.68 -33.54 -21.53 -8.27 3.04 16.24 20.99 15.65 6.46 -4.89 -27.75 -42.36 3436 -1486
-32.95 -32.36 -15.6 -12.14 3.11 11.41 16.38 14.55 4.8 -2.62 -24.19 -43.19 3435 -1485
-35.65 -29.58 -20.65 -9.47 -0.26 13.3 18.93 15.51 5.43 -1.19 -25.83 -25.6 3434 -1484
-37.3 -39.91 -23.84 -3.99 4.42 15.32 20.95 14.3 3.39 -10.57 -20.24 -28.96 3433 -1483
-42.38 -28.15 -23.69 -12.44 5.97 15.15 18.97 15 5.88 -10.89 -31.57 -43.4 3432 -1482
-35.87 -29.21 -22.27 -9.56 2.03 15.06 19.48 15.72 5.27 -5.75 -28.6 -39.09 3431 -1481
-39.5 -40.25 -18.46 -8.35 3.44 16.55 17.21 17.25 5.71 -2.71 -20.33 -28.12 3430 -1480
-39.84 -27.12 -25.87 -10.25 5.53 14.88 17.06 14.34 6.7 -7.51 -21.84 -35.98 3429 -1479
-31.45 -32.42 -18.04 -11.19 1.97 13.01 14.74 13.39 5.67 -7.07 -26.25 -33.82 3428 -1478
-34.84 -28.04 -17.2 -11.39 3.95 14.86 16.74 12.02 6.65 -6.99 -20.76 -39.76 3427 -1477
-38.88 -35.36 -16.34 -6.18 3.39 12.88 17.1 13.81 3.67 -3.56 -29.48 -38.12 3426 -1476
-35.81 -34.52 -22.72 -10.84 5.31 16.62 19.57 12.35 8.44 -6.32 -18.7 -30.84 3425 -1475
-35.44 -29.08 -20.25 -5.9 5.32 16.41 22.94 15.94 8.12 -2.28 -28.68 -27.59 3424 -1474
-34.31 -32.75 -23.67 -7.98 4.38 14.89 20.74 17.09 5.53 -8.32 -27.63 -38.22 3423 -1473
-39.92 -38 -14.7 -6.48 2.9 12.65 17.86 13.81 4.99 -8.26 -24.44 -33.68 3422 -1472
-39.18 -29.78 -18.78 -10.76 3.29 12.35 19.31 14.03 6.49 -7.38 -25.59 -33.17 3421 -1471
-38.53 -31.81 -18.79 -10.3 4.72 13.08 21.3 16.02 3.64 -10.82 -23.26 -41.79 3420 -1470
-39.34 -34.47 -24.2 -11.48 2.95 11.44 14.99 11.56 7.15 -4.48 -25.74 -39.34 3419 -1469
-44.68 -27.43 -22.73 -10.55 2.88 12.91 15.96 12.82 6.81 -8.82 -25.65 -28.28 3418 -1468
-45.84 -39.57 -17.72 -7.25 3.89 12.93 17.57 14.13 5.66 -9.82 -26.34 -38.38 3417 -1467
-36.31 -39.35 -24.97 -6.85 6.09 14.26 18.48 15.36 5.38 -1.61 -25.02 -35.77 3416 -1466
-36.48 -27.68 -23.21 -6.17 3.6 15.12 20.34 14.34 6.36 -7.42 -31.32 -30.93 3415 -1465
-26.13 -30.96 -17.57 -8.43 5.03 13.29 17.25 16.2 6.21 -3.68 -26.54 -32.76 3414 -1464
-33.91 -32.66 -19.19 -10.1 1.45 13.4 17.75 17.86 7.27 -9.11 -34.05 -35.52 3413 -1463
-30.13 -30.13 -20.85 -7.22 2.01 13.73 16.94 16.2 4.94 -2.43 -19.51 -28.25 3412 -1462
-46.24 -24.29 -16.77 -8.93 4.12 16.46 17.27 14.41 6.21 -8.8 -27.48 -36.37 3411 -1461
-32.35 -36.47 -20.91 -10.34 2.27 13.76 21.28 16.62 6.36 -6.47 -26.88 -35.62 3410 -1460
-35.98 -26.4 -15.67 -7.15 0.41 13.78 19.46 13.28 2.48 -7.54 -27.99 -33.35 3409 -1459
-42.29 -32.43 -21.35 -8.44 1.47 15.08 18.29 15.28 6.29 -10.94 -30.41 -37.49 3408 -1458
-40.16 -30.23 -22.92 -10.03 3.64 12.81 18.25 14.83 6.76 -6.12 -25.02 -27.24 3407 -1457
-33.67 -31.24 -25.15 -10.53 5.93 13.75 17.46 14.35 7.9 -9.47 -26.02 -37.43 3406 -1456
-33.71 -34.75 -14.09 -9.41 4.02 18.35 21.15 17.63 6.42 -4.23 -27.12 -36.62 3405 -1455
-40.02 -27.22 -19.04 -1.85 4.44 15.85 18.59 14.01 4.97 -7.98 -26.11 -36.32 3404 -1454
-36.66 -31.74 -17.96 -9.18 7.08 17.12 17.18 12.43 3.9 -7.36 -24.46 -36.14 3403 -1453
-44.32 -26.12 -25.51 -12.16 1.64 11.71 14.83 12.73 4.46 -6.31 -25.97 -35.63 3402 -1452
-39.89 -35.02 -20.33 -8.33 4.17 14.96 16.02 14.02 5.77 -5.46 -26.42 -41.84 3401 -1451
-32.14 -35.76 -29.52 -5.45 4.04 14.39 20.46 11.92 7.56 -5.66 -22.09 -36.98 3400 -1450
-37.41 -34.44 -25.02 -7.15 4.04 13.05 17.21 15.58 7.47 -9.75 -24.21 -32.37 3399 -1449
-33.08 -36.81 -26.72 -13.05 4.34 15.46 21.78 14.78 5.62 -3.1 -23.85 -32.17 3398 -1448
-34.28 -26.08 -19.64 -11.58 3.45 13.8 19.36 14.3 6.8 -8.2 -18.12 -31.22 3397 -1447
-29.74 -31.67 -18.47 -10.95 6.08 16.39 19.62 15.36 8.4 -8.36 -29.39 -35.33 3396 -1446
-34.13 -30 -21.66 -3.6 5.42 14.05 24.59 16.4 8.21 -5.66 -20.67 -31.1 3395 -1445
-34.69 -32.78 -23.64 -10.56 3.31 14.95 18.84 15.48 6.04 -2.35 -32.12 -37.14 3394 -1444
-36.25 -32.84 -19.99 -9.27 5.39 17.24 19.64 13.89 4.46 -5.82 -21.94 -36.27 3393 -1443
-40.14 -32.24 -20.26 -13.47 1.37 14.56 17.21 13.95 4.97 -7.29 -21.78 -39.69 3392 -1442
-31.67 -33.09 -26.4 -10.4 2.25 11.87 18.72 14.78 7.99 -3.14 -27.63 -41.95 3391 -1441
-35.06 -23.14 -15.33 -7.66 3.35 15.18 20.29 12.94 6.15 -9.53 -28.85 -37.63 3390 -1440
-30.84 -28.83 -21.77 -11.78 2.46 13 15.07 15.15 7.58 -1.82 -28.17 -33.3 3389 -1439
-36.48 -25.87 -30.25 -9.71 0.98 10.7 18.64 15.81 6.68 -3.11 -29.18 -37.13 3388 -1438
-39.63 -33.66 -21.2 -11.72 3.83 13.14 16.08 11.42 7.77 -9.56 -27.57 -32.21 3387 -1437
-34.72 -30.47 -20.56 -9.57 2.72 11.88 18.52 13.95 3.97 -10.65 -26.63 -32.73 3386 -1436
-30.86 -27.3 -23.78 -11.4 1.31 12.69 17.95 16.74 6.13 -13.57 -31.47 -35.31 3385 -1435
-37.6 -34.56 -27.87 -5.42 4.17 13.27 16.35 15.45 5.71 -4.49 -28.65 -35.18 3384 -1434
-40.24 -32.18 -14.65 -6.66 6.36 14.77 16.68 13.92 7.52 -4.78 -22.25 -28.62 3383 -1433
-40.52 -37.95 -17.89 -9.51 1.31 13.2 17.06 12.72 3.45 -4.87 -27.15 -27.94 3382 -1432
-31.78 -26.39 -26.54 -7.15 1.69 14.93 16.64 14.42 7.77 -2.76 -25.91 -31.8 3381 -1431
-42.19 -33.59 -18.6 -13.07 0.81 11.26 15.29 14.91 7.26 -9.81 -26.22 -31.68 3380 -1430
-35.32 -28.49 -25.09 -8.41 5.52 17.8 16.29 15.64 6.12 -4.82 -31.51 -37.4 3379 -1429
-39.95 -32.37 -24.01 -10.54 5.63 15.97 20.39 14.63 4.05 -6.08 -26.97 -36.14 3378 -1428
-29.33 -28.73 -20.88 -11.03 4.93 14.04 20.01 13.05 6.58 -9.97 -22.21 -29.21 3377 -1427
-39.27 -25.54 -17.33 -6.52 3.38 14.22 17.54 13.65 5.28 -13.56 -33.57 -38.52 3376 -1426
-39.45 -34.43 -21.94 -10.68 3.78 11.69 18.93 14.71 6.88 -4.27 -23.92 -30.84 3375 -1425
-43.86 -26.14 -18.21 -12.05 4.95 15.33 22.25 14.24 4.41 -7.15 -23.31 -29.95 3374 -1424
-34.71 -38.83 -24.36 -8.52 8.19 15.24 19.54 15.29 3.91 -2.95 -29.48 -35.99 3373 -1423
-34.15 -29.15 -20.81 -6.89 1.17 13.78 26.16 18.98 8.65 -3.83 -25.08 -38.21 3372 -1422
-39.89 -28.71 -15.6 -14.81 3.98 15.57 21.58 15.62 7.24 -6.63 -20.67 -34.74 3371 -1421
-36.25 -37.28 -19.97 -11.37 3.55 13.31 19.44 16.65 6.81 -2.63 -29.28 -34.97 3370 -1420
-35.54 -35.16 -27.13 -9.07 3.61 14.97 16.79 16.15 7.9 -6.61 -26.84 -32.37 3369 -1419
-33.04 -33.59 -23.64 -9.76 1.29 14.47 18.36 15.2 5.44 -7.18 -21.92 -41.83 3368 -1418
-36.51 -29.93 -16.97 -4.62 3.75 15.27 20.81 13.6 7.79 -3.99 -28.95 -28.03 3367 -1417
-35.88 -35.04 -19.25 -11.99 4.79 14.45 16.64 18.11 7.23 -6.2 -26.94 -30.91 3366 -1416
-34.89 -32.99 -18.89 -10.06 2.13 15.18 15.8 14.72 6.63 -8.99 -29.84 -35.58 3365 -1415
-36.72 -28.28 -17.37 -13.77 0.88 12.5 15.1 13.99 6.99 -5.53 -23.88 -34.24 3364 -1414
-33.3 -30.06 -25.28 -5.91 4.32 12.45 16.14 13.04 7.41 -7.15 -20.49 -30.09 3363 -1413
-36.85 -30.8 -20.85 -3.97 6.62 17.27 17.35 12.87 4.49 -5.25 -30.71 -33.28 3362 -1412
-36.42 -35.38 -23.06 -9.63 0.37 12.7 18.39 16.93 7.56 -7.36 -27.26 -31.96 3361 -1411
-34.44 -26.12 -17.27 -8.66 4.19 13.74 18.54 14.01 5.53 -8.91 -26.14 -33.47 3360 -1410
-32.42 -29.68 -21.79 -10.48 4.54 16.05 20.05 13.77 7.91 -8.97 -22.15 -30.91 3359 -1409
-42.74 -25.99 -18.44 -10.68 5.12 19.56 18.21 15.66 5.64 -13.04 -23.35 -31.86 3358 -1408
-30.22 -26.17 -17.66 -7.52 4.92 15.37 19.56 12.16 6.27 -8.03 -31.38 -40.96 3357 -1407
-32.77 -31.17 -18.96 -9.96 3.09 11.28 17.05 13.95 7.41 -4.09 -24.57 -30.9 3356 -1406
-38.76 -33.09 -26.67 -8.16 3.99 15.68 20.19 11.1 5.41 -11.73 -22.02 -29.24 3355 -1405
-40.96 -36.63 -20.06 -11.91 3.99 15.47 22.93 14.48 2.67 -9.73 -25.86 -38.7 3354 -1404
-33.21 -28.66 -19.17 -5.5 5.83 15.03 20.36 11.88 7.28 -6.69 -27.33 -41.89 3353 -1403
-38.66 -27.99 -23.49 -6.24 2.37 12.52 16.46 14.06 5.34 -9.12 -25.17 -44.28 3352 -1402
-36.85 -29.95 -20.81 -5.19 1.11 12.13 18.28 16.16 6.28 -6.84 -27.23 -34.41 3351 -1401
-43.4 -35.82 -30.36 -11.41 3.27 13.54 15.62 11.67 6.71 -5.78 -20.65 -33.47 3350 -1400
-34.11 -29.21 -22.22 -10.46 4.03 15.27 17.18 13.6 6.12 -2.64 -30.93 -37.18 3349 -1399
-38.71 -36.88 -22.25 -15.8 1.48 12.29 18.04 14.49 7.08 -6.48 -34.28 -37.72 3348 -1398
-35.45 -28.76 -26.01 -8.29 3.79 13.63 22.88 15.78 4.24 -13.65 -27.92 -34.69 3347 -1397
-29.71 -36.61 -22.07 -12.85 2.89 13.92 17.92 15.18 6.91 -10.51 -27.33 -33.11 3346 -1396
-36.4 -29.84 -19.09 -10.63 2.65 14.14 19.14 14.15 5.97 -10.42 -26.86 -30.89 3345 -1395
-39.29 -39.21 -24.72 -9.95 2.74 13.58 15.95 14 6.82 -3.39 -28.86 -27.51 3344 -1394
-33.99 -35.61 -17.84 -9.68 4.22 14.2 17.28 14.44 4.41 -7.06 -29.52 -38.36 3343 -1393
-37.42 -28.37 -19.44 -11.6 6.03 14.33 20.15 13.56 6.12 -9.06 -22.84 -41.33 3342 -1392
-32.24 -34.15 -23.72 -6.8 5.75 14.04 16.75 15.56 6.35 -3.38 -27.72 -31.15 3341 -1391
-41.51 -37.38 -19.4 -4.68 4.52 14.9 19.04 12.69 6.86 -5.55 -24.97 -38.82 3340 -1390
-38.47 -37.59 -23.31 -8.17 3.3 11.93 17.2 17.2 8.34 -5.11 -25.08 -40.34 3339 -1389
-41.32 -24.45 -26.6 -10.02 3.39 12.12 15.26 15.9 5.06 -9.05 -28.28 -31.48 3338 -1388
-41.66 -34.4 -27.43 -10.77 4.46 14.18 17.96 15.03 3.17 -6.91 -20.55 -35.73 3337 -1387
-42.49 -29.98 -26.44 -7.77 3.69 13.88 21.24 15.11 7.77 -8.8 -26.11 -37.74 3336 -1386
-30.03 -25.98 -18.78 -4.98 3.11 12.45 17.93 15.23 6.87 -11.74 -30.41 -34.82 3335 -1385
-40.96 -38.85 -23.34 -6.7 2.27 13.14 19 14.33 7.08 -3.06 -28.58 -38.31 3334 -1384
-40.37 -29.78 -27.69 -8.57 6.14 15.14 18.24 15.2 8.96 -5.06 -29.07 -33.14 3333 -1383
-31.91 -26.43 -18.46 -9.11 6.54 12.93 13.05 14.77 6.75 -8.63 -29.14 -36.36 3332 -1382
-28.14 -29.22 -25.7 -7.73 2.21 18.06 20.5 15.62 6.14 -5.54 -23.68 -37.19 3331 -1381
-32.47 -29.01 -22.08 -8.8 4.7 14.75 21.35 15.23 8.47 -6.71 -26.88 -38.34 3330 -1380
-33.59 -35.52 -22.47 -8.47 6.03 16.06 17.99 15.08 6.11 -11.17 -28.74 -34.27 3329 -1379
-37.44 -29.61 -16.57 -7.52 3.32 14.31 19.67 17.22 7.17 -8.48 -20.74 -33 3328 -1378
-27.76 -31.89 -18.01 -6.76 6.35 14.08 17.62 15.37 6.58 -12.24 -31.71 -35.24 3327 -1377
-38.44 -36.53 -20.68 -6.26 4.16 13.31 20.45 13.44 7.37 -3.41 -30.62 -29.38 3326 -1376
-33.79 -33 -23.07 -10.27 0.53 12.84 17.79 16.95 8.73 -1.84 -25.58 -32.72 3325 -1375
-31.65 -27.99 -25.09 -8.16 6.35 16.71 19.34 13.55 7.32 -6.81 -23.06 -34.54 3324 -1374
-33.28 -25.36 -16.19 -7.93 4.59 13.54 16.95 15.94 7.8 -5.39 -21.62 -39.54 3323 -1373
-31.49 -31 -16.41 -7.4 3.38 12.18 21.3 17.5 7.06 -6.49 -21.18 -35.28 3322 -1372
-35.04 -27.87 -28.96 -8.07 5.41 16.81 21.27 12.09 8.26 -4.26 -25.68 -26.67 3321 -1371
-33.9 -29.21 -20 -10.75 6.82 18.42 17.83 14.47 7.93 -4.79 -30.99 -39.56 3320 -1370
-41.8 -28.65 -21.56 -9.86 4.71 14.41 19.76 13.02 5.5 -9.2 -21.35 -32.12 3319 -1369
-37.47 -31.75 -25.07 -5.55 3.21 16.88 17.67 16.61 7.74 -9.85 -21.7 -33.09 3318 -1368
-33.22 -33.17 -19.4 -8.11 5.9 15.43 18.18 15.19 5.79 -7.65 -26.01 -37.47 3317 -1367
-46.34 -33.17 -22.74 -11.89 3.22 12.28 14.39 14.05 8.18 -3.97 -31.11 -39.09 3316 -1366
-37.57 -24.37 -19.9 -6.68 2.92 12.87 17.62 14.58 6 -6.69 -25.31 -26.87 3315 -1365
-32.62 -26.77 -18.16 -10.56 4.14 12.37 20.4 16.79 3.35 -4.96 -19.5 -35.66 3314 -1364
-30.11 -28.92 -19.21 -11.27 6.03 16.62 24.21 16.42 5.63 -7.53 -29.49 -42.86 3313 -1363
-42.99 -25.76 -18.88 -12.6 2.09 16.4 20.58 14.15 7.55 -4.6 -22.81 -28.63 3312 -1362
-39.41 -31.68 -16.43 -9.43 2.63 11.85 17.03 14.56 6.06 -4.73 -23.86 -30.13 3311 -1361
-45.99 -32.85 -23.13 -10.19 0.88 12.99 18.96 13.76 4.54 -8.22 -29.44 -34.34 3310 -1360
-40.03 -37.07 -16.95 -6.74 2.43 12.97 21.51 15.51 5.12 -8.62 -28.25 -36.88 3309 -1359
-33.54 -36.26 -21.22 -10.89 3.36 13.67 19.03 13.9 5.76 -6.3 -18.37 -35.84 3308 -1358
-29.12 -32.32 -24.37 -10.34 2.97 13.63 16.4 13.94 8.07 -1.94 -30.45 -37.22 3307 -1357
-37.9 -36.45 -27.03 -9.25 0.69 13.69 15.61 14.69 7.11 -8.28 -24.72 -42.13 3306 -1356
-28.55 -27.79 -22.01 -5.89 5.41 13.13 15.97 13.87 5.57 -10.37 -26.99 -32.75 3305 -1355
-36.42 -37.77 -20.34 -9.27 2.23 11.91 17.48 15.85 5.58 -8.54 -29.93 -38.04 3304 -1354
-44.5 -28.5 -21.82 -8.47 4.16 11.54 13.29 14.14 5.23 -9.1 -26.14 -36.42 3303 -1353
-28.59 -25.49 -20.31 -8.04 3.46 15.04 15.19 14.17 5.54 -9.55 -24.89 -30.3 3302 -1352
-37.05 -27.42 -25.89 -11.75 2.64 11.98 18 16.96 6.4 -12.47 -16.62 -35.78 3301 -1351
-35.16 -30.94 -23.22 -8.66 4.44 13.46 14.85 13.75 3.43 -5.26 -18.09 -34.36 3300 -1350
-45.31 -31.05 -20.8 -9.68 2.4 14.6 17.39 12.22 6.81 -7.18 -27.93 -28.33 3299 -1349
-38.87 -28.9 -20.41 -5.99 5.16 15.57 21.64 17.69 5.41 -1.37 -19.33 -33.91 3298 -1348
-38.38 -35.6 -19.44 -7.63 4 14.46 17.9 14.78 6.98 -5.21 -23.91 -37.61 3297 -1347
-36.41 -26.06 -20.42 -10.12 1.7 12.03 16.06 14.75 7.51 -1.32 -21.08 -31.8 3296 -1346
-38.36 -26.67 -17.73 -8.95 3.2 15.48 17.06 16.07 4.21 -10.04 -24.78 -31.65 3295 -1345
-30.27 -38.92 -20.36 -11.41 3.52 15.57 15.13 13.78 7.65 -4.71 -20.96 -33.84 3294 -1344
-32.9 -31.14 -16.73 -5.81 5.09 11.38 15.7 18.57 7.05 -9.5 -22.6 -38.27 3293 -1343
-37.45 -21.52 -15.62 -11.33 2.35 11.31 17.52 14.45 7.23 -1.64 -23.49 -34.58 3292 -1342
-39.01 -40.82 -23.15 -11.02 1.53 13.16 18.39 12.56 4.57 -6.35 -21.67 -36.01 3291 -1341
-40.89 -33.23 -29.1 -12.78 2.99 13.91 15.43 13.55 4.24 -13.71 -28.81 -37.22 3290 -1340
-37.74 -32.28 -18.91 -12.09 3.25 11.4 16.33 14.35 6.75 -3.56 -23.69 -31.75 3289 -1339
-41.36 -25.63 -18.16 -9.04 4.24 15.32 17.8 13.7 5.85 -6.91 -27.48 -32.48 3288 -1338
-32.2 -33.27 -27.34 -12.06 1.43 12.25 18.25 15.76 7.32 0.68 -27.28 -30.31 3287 -1337
-42.66 -27.71 -23.82 -10.29 0.14 12.76 16.52 15.5 6.23 -5.19 -27.09 -35.98 3286 -1336
-39.76 -36.7 -27.03 -7.08 4.45 15.43 17.59 17.02 5.48 -7.68 -26.25 -33.76 3285 -1335
-46.02 -32.49 -13.3 -9.99 1.71 12.59 18.02 14.94 5.35 -1.75 -27.99 -30.14 3284 -1334
-35.69 -35.21 -17.93 -3.14 3.33 12.74 19.85 18.71 7.25 -2.81 -33.37 -34.31 3283 -1333
-38.95 -34.89 -20.85 -12 3.19 13.37 15.52 13.29 4.8 -8.49 -27.77 -32.68 3282 -1332
-28.89 -34.06 -19.12 -11.28 1.17 10.97 15.75 13.55 5.73 -5.9 -19.37 -30.23 3281 -1331
-33.12 -26.82 -19.76 -7.38 0.87 13.8 22.38 16.02 6.2 -5.23 -30.43 -40.99 3280 -1330
-40.73 -32.91 -16.04 -13.02 3.04 15.51 16.48 15.27 8.24 -5.09 -24.48 -35.66 3279 -1329
-38.93 -30.34 -22.72 -9.33 1.14 10.71 16.15 12.83 6.71 -3.2 -26.85 -38.89 3278 -1328
-40 -28.06 -20.76 -11.55 5.05 15.11 16.68 13.34 8.14 -6.24 -27.52 -35.91 3277 -1327
-43.2 -34.64 -21.12 -12.04 4.31 12.51 16.34 14.77 5.12 -8.43 -24.22 -35.58 3276 -1326
-35.9 -33.56 -19.42 -1.91 4.43 16.62 21.3 14.84 7.33 -6.04 -28.37 -28.87 3275 -1325
-33.98 -28.61 -20.1 -9.36 2.07 11.76 16.56 15.23 4.74 -5.15 -30.74 -28.06 3274 -1324
-28.46 -38.68 -23.61 -8.31 1.57 14.69 17.24 14.89 4.94 -3.51 -28.5 -37.2 3273 -1323
-43.17 -37.84 -22.03 -12.06 4.07 13.88 19.49 12.48 3.91 -5.22 -20.14 -34.44 3272 -1322
-39.78 -36.89 -18.88 -8.63 1.6 10.91 14.38 13.28 8.19 -7.34 -30.19 -35.78 3271 -1321
-33.26 -25.77 -20.45 -9.33 5.43 13.23 16.96 14.8 6.34 -6.18 -27.69 -38.68 3270 -1320
-37.44 -35.95 -16.56 -10.59 5.88 14.09 15.23 13.58 6 -9.76 -29.33 -36.95 3269 -1319
-40.17 -31.29 -19.33 -8.55 4.86 14.68 17.8 17.06 7.22 -4.73 -27.44 -33.53 3268 -1318
-32.3 -33.04 -23.61 -5.71 2.96 14.98 20.25 16.59 5.77 -6.59 -28.5 -37.41 3267 -1317
-41.05 -29.13 -23.03 -7.74 2.12 15.67 17.53 13.95 7.26 -9.42 -25.83 -39.66 3266 -1316
-35.52 -32.98 -23.79 -9.52 3.24 14.44 16.53 16.08 4.8 -2.29 -25.03 -36.29 3265 -1315
-40.47 -32.38 -20.57 -11.86 -0.53 12.99 16.7 15.24 3.95 -5.97 -26.71 -25.24 3264 -1314
-42.16 -39.48 -17.57 -7.38 2.89 12.03 17.09 16.22 7 -4.01 -27.14 -35.99 3263 -1313
-35.4 -35.06 -15.15 -9.04 4.02 17.26 19.77 14.94 7.33 -2.01 -26 -35.92 3262 -1312
-43.85 -32.11 -19.23 -8.66 2.55 16 21.14 15.94 5.7 -6.33 -31.66 -31.67 3261 -1311
-34.63 -25.94 -20.41 -10.28 4.91 14.84 16.46 13.01 4.68 -10.85 -24.95 -40.61 3260 -1310
-33.79 -25.85 -17.8 -12.35 2.47 12.29 15.24 13.7 5.29 -9.48 -24.25 -34.46 3259 -1309
-43.56 -40.01 -25.82 -3.67 4.43 16.38 20.48 17.32 7.67 -10.15 -26.44 -34.03 3258 -1308
-39.33 -36.63 -30.38 -7.54 1.33 14.49 16.95 15.47 6.13 -2.65 -28.79 -29 3257 -1307
-34.13 -33.47 -21.64 -4.39 1.22 13.03 19.63 13.37 9.03 -2.34 -22.61 -36.24 3256 -1306
-44.42 -35.3 -15.41 -9.21 4.9 12.79 19.88 14.61 5.56 -11.28 -26.9 -36.51 3255 -1305
-39.63 -31.9 -26.7 -6.14 2.49 13.81 18.18 14.79 7.95 -3.25 -27.81 -33.01 3254 -1304
-38.4 -35.32 -20.15 -9.21 2.96 16.87 17.64 14.42 7.86 -8.09 -19.18 -35.87 3253 -1303
-33.56 -35.3 -22.01 -8.35 0.75 11.99 16.19 14.99 7.49 -2.37 -32.86 -39.08 3252 -1302
-39.8 -32.4 -26.05 -10.85 2.25 13.58 17.42 15.4 6.37 -8.81 -29.99 -39.94 3251 -1301
-39.06 -39.51 -22.11 -8.68 3.42 14.16 17.29 13.11 6.23 -4.64 -24.55 -36.8 3250 -1300
-40.77 -34.87 -21.78 -9.8 4.77 15.32 20.38 14.08 2.48 -12.23 -28.45 -41.74 3249 -1299
-36.4 -37.12 -21.4 -9.79 4.17 12.45 17.26 16.14 4.34 -4.91 -29.06 -29.78 3248 -1298
-36.67 -32.33 -21.88 -3.48 6.23 15.67 20.17 14.2 6.02 -3.58 -22.41 -26.72 3247 -1297
-33.02 -36.97 -20.67 -6.61 3.15 14.62 14.99 12.29 6.02 -7.4 -29.67 -38.97 3246 -1296
-34.54 -33.25 -20.86 -11.7 5.27 13.15 16.98 13.98 5.8 -2.77 -30.99 -31.09 3245 -1295
-34.44 -31.94 -24.47 -11.02 5.29 15.29 17.8 18.52 5.74 -4.61 -25.82 -36.09 3244 -1294
-30.95 -34.74 -21.31 -5.29 3.39 13.43 16.31 14.17 5.9 -5.48 -24.3 -32.33 3243 -1293
-39.78 -35.33 -19.19 -7.06 4.23 14.4 16.87 14.21 5.37 -4.7 -25.23 -35.3 3242 -1292
-43.72 -31.53 -22.83 -6.5 0.96 14.29 18.61 15.85 5.87 -6.12 -29.78 -39.07 3241 -1291
-29.09 -36.87 -19.86 -9.27 2.72 11.63 15.5 14.11 6.23 -10.7 -26.36 -30.89 3240 -1290
-39.66 -40.76 -24.87 -7.17 2.11 15.31 16.27 14.2 6.9 -6.97 -22.93 -25.76 3239 -1289
-37.52 -39.45 -26.26 -9.17 3.54 11.99 22.19 13.48 7.99 -9.23 -28.44 -39.2 3238 -1288
-33.97 -39.37 -19.46 -8.54 2.99 13.91 19.01 13.82 8.65 -2.91 -21.75 -29.54 3237 -1287
-33.31 -26.21 -23.88 -13.86 2.47 13.04 17.75 15.11 4.95 -5.54 -19.64 -39.92 3236 -1286
-34.14 -35.68 -20.46 -3.85 3.92 15.55 17.53 14.74 7.42 -3.12 -22.74 -30 3235 -1285
-34.7 -34.73 -25.69 -9.37 3.5 15.41 16.62 13.07 5.69 -5.44 -27.13 -28.93 3234 -1284
-40.79 -35.66 -24.69 -13 4.04 16.26 20.36 13.94 5.06 -7 -24.89 -32.36 3233 -1283
-33.49 -31.89 -21.84 -7.68 3.62 15.24 18.72 14.08 5.59 -5.84 -29.18 -37.96 3232 -1282
-27.22 -34.82 -28.33 -2.68 2.96 11.48 17.77 16.55 6.07 -8.52 -25.44 -35.3 3231 -1281
-36.07 -36.2 -21.16 -9.99 5.28 15.03 18.59 14.37 4.96 -10.06 -31.09 -39.37 3230 -1280
-37.1 -30.42 -22.7 -3.83 2.45 14.62 17.13 13.97 7.27 -10.39 -23.36 -35.66 3229 -1279
-32.36 -36.89 -24.23 -12.28 2.78 14.43 17.48 14.87 5.58 -7.4 -26.92 -31.89 3228 -1278
-31.45 -27.64 -20.04 -10.5 2.03 12.39 14.9 15.82 7.12 -10.29 -30.23 -33.55 3227 -1277
-36.95 -30.98 -23.76 -6.95 4.36 13.23 18.03 16.41 6.06 -7.99 -26.06 -35.18 3226 -1276
-34.1 -34.11 -24.43 -7.34 4.15 13.85 19.37 12.2 6.19 -0.82 -24.97 -42.45 3225 -1275
-45.88 -35.37 -15.89 -4.17 1 14 20.81 12.82 5.84 -5.61 -27.68 -28.58 3224 -1274
-31.39 -26.33 -17.55 -9.47 6.19 14.27 15.08 12.23 7.65 -9.03 -28.92 -31.1 3223 -1273
