"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-33.83 -35.65 -16.69 -8.93 2.15 7.79 16.4 14.23 4.73 -6.7 -22.57 -37 2337 -387
-41.17 -29.84 -18.96 -9.14 1.71 12.75 18.46 14.35 5.55 -8.56 -25.67 -33.92 2336 -386
-33.31 -25.45 -18.19 -9.01 5.29 15.62 18.64 13.76 3.66 -6.21 -22.89 -37.26 2335 -385
-36.09 -21.32 -20.19 -4.18 4.74 11.91 16.7 11.85 5.25 -5.09 -27.61 -33.7 2334 -384
-31.63 -29.72 -21.35 -7.94 5.04 10.76 18.99 13.41 6.67 -7.2 -25.16 -33.84 2333 -383
-34.54 -27.63 -24.25 -10.11 1.15 10.65 16.57 12.03 6.67 -5.74 -25.83 -35.64 2332 -382
-34.25 -32.66 -24.8 -7.34 3.75 13.14 17.28 13.8 7.2 -10.23 -27.26 -34.01 2331 -381
-30.05 -28.26 -16.76 -6.74 6.2 15.19 19.1 14.47 6 -7.69 -24.86 -35.4 2330 -380
-37.32 -28.79 -15.29 -7.63 0.42 10.77 16.77 16.5 4.93 -8.03 -21.27 -33.39 2329 -379
-31.91 -30.78 -19.17 -5.1 5.12 14.02 17.07 12.56 7.54 -3.57 -23.41 -38.61 2328 -378
-38.15 -31.94 -17.63 -6.34 1.22 12.33 14.54 15.61 6.21 -7.03 -29.79 -33.36 2327 -377
-40.44 -36.03 -20.46 -6.49 5.59 14.06 17.56 13.57 3.72 -6.49 -24.42 -35.09 2326 -376
-36.68 -26.45 -18.1 -8.71 4.11 13.82 15.94 14.12 6.66 -5.64 -28.96 -36.42 2325 -375
-33.74 -30.94 -19.28 -8.27 3.94 14.11 18.54 13.25 2.51 -8.05 -24.81 -27.17 2324 -374
-33.22 -28.98 -19.58 -5.45 1.63 12.44 19.15 13.9 5.66 -8.12 -25.11 -34.29 2323 -373
-35.14 -29.62 -20.53 -10.66 3.46 12.69 16.91 14.82 4.11 -11.81 -26.94 -35.91 2322 -372
-36.28 -26.64 -23.8 -8.72 5.9 14.27 17.92 15.46 5.47 -3.99 -26.78 -31.97 2321 -371
-35.53 -32.87 -22.14 -9.17 4.62 12.46 15.06 12.09 5.25 -4.57 -26.87 -35.96 2320 -370
-39.79 -39.53 -20.19 -8.89 2.19 8.26 15.52 14.04 5.5 -7.73 -27.23 -35.28 2319 -369
-36.79 -28.35 -23.47 -9.79 3.83 12.88 17 14.01 3.05 -9.99 -30.91 -33.37 2318 -368
-38.28 -28.25 -21.06 -11.05 2.74 11.23 16.38 12.2 4.71 -7.42 -30.98 -36.61 2317 -367
-36.12 -35.35 -19.68 -6.21 4.51 17.36 18.33 13.1 4.12 -10.23 -26.7 -33.92 2316 -366
-30.75 -34.41 -16.58 -9.83 6.48 14.42 16.58 11.6 5.02 -5.85 -28.4 -34.48 2315 -365
-34.75 -33.09 -17.5 -6.06 3.37 12.22 14.22 14.03 6.12 -7.35 -26.91 -30.78 2314 -364
-31.87 -31.6 -23.27 -5.96 1.81 10.51 16.34 13.1 2.78 -5.3 -25.81 -36.08 2313 -363
-33.01 -29.63 -19.34 -6.51 6.25 16.32 16.21 12.23 6.45 -8.9 -22.76 -37.13 2312 -362
-36.36 -30.12 -21 -7.24 6.95 13.75 17.12 14.05 9.43 -9.04 -26.26 -40.06 2311 -361
-34.82 -28.71 -20.05 -6.01 4.21 10.21 17.24 11.5 4.35 -9.19 -30 -33.7 2310 -360
-36.25 -27.88 -19.47 -7.45 2.58 13.21 15.13 15.16 7.12 -8.74 -28.05 -34.05 2309 -359
-30.5 -26.82 -19.54 -5.86 3.95 13.02 15.31 11.33 7.66 -9.99 -29.34 -36.77 2308 -358
-35.53 -27.07 -19.36 -9.8 3.07 13.07 16.44 13.29 7.05 -5.04 -22.75 -36.27 2307 -357
-32.03 -29.33 -17.48 -6.84 6.18 15.12 17.06 14.13 5.92 -9.57 -28.65 -34.99 2306 -356
-36.71 -30.73 -21.89 -10.7 3.06 12.13 16.72 12.82 7.57 -7.84 -25.21 -34.83 2305 -355
-34.72 -31.31 -20.48 -10.47 6.14 15.33 15.94 15.41 7.63 -6.78 -24.99 -33.46 2304 -354
-36.11 -31.93 -16.31 -8.61 5.14 13.11 16.26 14.44 5.58 -8.22 -27.06 -29.76 2303 -353
-33.7 -29.8 -18.82 -8.83 2.47 12.95 16.62 13.46 6.7 -2.53 -26.12 -34.45 2302 -352
-34.13 -31.31 -14.77 -6.73 0.9 12.75 17.9 11.85 5.03 -9.04 -25.16 -34.59 2301 -351
-37.8 -30.34 -21.99 -8.7 2.72 11.73 15.58 15.24 6.27 -8.93 -26.8 -36.01 2300 -350
-41.75 -30.82 -17.09 -6.37 2.56 11.12 17.17 14.22 3.19 -6.86 -28.87 -34.68 2299 -349
-34.28 -35.61 -21.79 -10.68 2.03 13.94 15.34 13.7 6.33 -9.23 -25.99 -38.11 2298 -348
-36.73 -30.13 -23.58 -8.34 3.88 12.99 15.78 11.24 3.53 -7.6 -33.08 -33.34 2297 -347
-36.51 -29.43 -20.06 -8.51 3.72 11.09 19.31 14.04 6.25 -5.85 -22.84 -35.67 2296 -346
-35.7 -32.01 -20.25 -7.41 2.47 11.04 15.18 13.48 7.86 -8.05 -24.28 -39.69 2295 -345
-35.46 -29.42 -21.7 -6.01 2.66 14.39 16.82 14.81 6.94 -4.89 -25.18 -32.74 2294 -344
-36.19 -34.48 -18.67 -9.94 4.48 7.11 15.58 11.54 5.48 -7.04 -26.98 -39.32 2293 -343
-41.02 -28.28 -20.06 -5.83 2.84 14.85 16.72 13.75 4.68 -5.14 -29.52 -36.2 2292 -342
-32.58 -25.64 -17.42 -7.77 2.63 15.04 16.39 12.49 6.22 -5.49 -26.78 -35.37 2291 -341
-37.85 -35.44 -22.45 -8.86 2.49 12.92 17.98 11.93 6.65 -7.48 -24.92 -36.36 2290 -340
-37.04 -30.92 -16.27 -10.11 1.11 12.35 17.46 12.99 5.39 -8.25 -23.44 -35.14 2289 -339
-35.13 -35.48 -16.1 -9.71 4.47 15.81 19.16 12.76 8.12 -7.49 -28.25 -35.02 2288 -338
-35.91 -32.03 -16.71 -7.16 4.06 16.62 17.59 16.93 7.36 -8.83 -25.11 -32.94 2287 -337
-32.44 -33.43 -18.96 -10.98 4.76 15.35 16.19 13.24 5.79 -8.06 -23.46 -31.18 2286 -336
-35.66 -29.86 -16.03 -7.54 2.5 14.09 16.8 15.09 7.18 -5.16 -25.51 -39.15 2285 -335
-34.49 -23.9 -22.19 -8.91 3.9 11.89 13.32 14.15 3.97 -5.49 -24.87 -41.17 2284 -334
-34.37 -35.49 -21.56 -12.95 3.87 12.44 17.07 16.42 6.52 -7.76 -22.68 -35.61 2283 -333
-38.76 -27.69 -18.69 -9.14 4.32 12.13 16.14 13.27 4.25 -5.97 -27.2 -30.41 2282 -332
-33.47 -29.97 -22.82 -9.37 3.46 9.94 17.25 12.26 7.12 -10.28 -27.78 -32.83 2281 -331
-38.57 -35.81 -18.26 -7.84 3.47 11.85 17.66 15.34 6.44 -8.57 -21.49 -33.92 2280 -330
-35.63 -33.72 -24.52 -9.51 4.63 11.7 15.04 15.33 5.31 -5.76 -25.37 -34.85 2279 -329
-34.03 -30.95 -20.34 -7.35 3.72 13.08 15.38 15.98 5.88 -7.39 -23.2 -33.14 2278 -328
-36.33 -36.81 -17.34 -5.24 0.34 9.85 16.23 12.79 6.95 -5.54 -35.84 -35.94 2277 -327
-35.36 -32.2 -19.93 -11.59 3.82 11.92 16.41 14.38 3.25 -9.41 -28.38 -34.98 2276 -326
-37.23 -30.87 -19.91 -8.64 0.12 15.09 18.44 15.2 6.87 -10.4 -29.99 -33.45 2275 -325
-34.99 -28.86 -17.98 -8.72 3.48 14.22 15.99 16.68 8.85 -4.22 -26.86 -30.7 2274 -324
-37.72 -31.36 -21.88 -7.98 2.47 15.21 19.03 13.7 5.22 -5.16 -23.47 -40.64 2273 -323
-40.61 -36.31 -19.55 -10.52 2.38 13.66 18.79 12.49 4.98 -9.91 -26.37 -31.53 2272 -322
-35.19 -30.02 -22.26 -8.83 3.45 12.25 15.73 13.25 6.17 -5.93 -24.05 -35.62 2271 -321
-38.37 -28.33 -12.51 -8.87 1.37 11.61 15.26 14.68 5.71 -6.65 -29.66 -32.39 2270 -320
-33.06 -26.82 -17.97 -7.14 0.63 12.1 17.43 15.23 6.26 -5.29 -22.41 -37.17 2269 -319
-36.7 -31.34 -20.52 -10.61 3.37 11.19 16.17 12.64 8.25 -6.26 -24.29 -34.5 2268 -318
-36.8 -26.54 -20.26 -7.99 3.73 12.88 17.88 13.58 3.74 -7.34 -27.92 -41.14 2267 -317
-32.32 -28.55 -19.8 -9.96 2.72 11.48 20.11 15.75 6.89 -8.68 -30.06 -34.74 2266 -316
-29.96 -27.92 -21.3 -7.39 2.67 15.07 15.92 14.99 7.54 -3.75 -32.55 -35.81 2265 -315
-38.44 -25.05 -17.97 -11.55 1.61 11.89 19.54 12.89 7.09 -9.46 -32.02 -36.41 2264 -314
-33.89 -32.88 -22.12 -8.07 3.13 13.18 15.97 11.24 5.54 -8.95 -28.12 -39.62 2263 -313
-35.6 -32.34 -17.42 -7.44 1.27 12.17 16.98 12.71 5.93 -7.38 -27.06 -33.54 2262 -312
-33.48 -30.58 -21.69 -9.67 4.12 13.31 16.84 13.91 7.42 -6.37 -27.2 -36.53 2261 -311
-32.47 -34.47 -16.94 -9.66 4.04 13.34 17.21 10.93 6.13 -4.84 -29.4 -38.85 2260 -310
-35.39 -29.22 -22.03 -8.52 4.23 13.26 16.68 15.49 6.98 -5.5 -24.89 -32.98 2259 -309
-36.04 -29.34 -14.39 -9.11 4.05 13.16 15.96 14.05 5.91 -6.85 -21.83 -37.13 2258 -308
-35.25 -27.05 -18.16 -6.21 5.46 13.95 16.7 14.87 4.05 -13.06 -29.82 -40.09 2257 -307
-38.79 -39.05 -25.09 -11.63 2.18 11.67 16.23 14.36 4.2 -10.2 -25.77 -33.16 2256 -306
-39.16 -34.31 -23.24 -10.91 6.08 13.08 15.37 12.52 5.38 -11.39 -25.27 -36.18 2255 -305
-35.37 -30.95 -17.58 -6.85 1.49 13.46 16.36 12.64 1.85 -8.18 -26.59 -34.97 2254 -304
-29.38 -34.08 -23.47 -9.7 3.48 10.03 13.92 13.61 6.32 -7.45 -23.32 -33.49 2253 -303
-29.35 -26.35 -18.63 -6.79 6.37 15.03 17.29 14.38 3.95 -8.79 -34.4 -36.06 2252 -302
-36.51 -34.34 -17.83 -7.02 0.31 12.74 16.17 12.26 3.96 -8.38 -28.92 -34.96 2251 -301
-33.6 -26.59 -19.38 -7.09 3.49 10.38 18.31 13.75 7.39 -7.76 -25.76 -35.24 2250 -300
-34.87 -30.48 -18.78 -10.63 2.22 11.28 16.67 13.65 8.63 -5.86 -24.87 -34.3 2249 -299
-35.97 -30.86 -22.73 -10.16 3.03 14.58 16.23 13.8 6.2 -4.92 -24.49 -31.67 2248 -298
-32.31 -33.38 -19.87 -9.79 3.27 14.59 16.09 14.88 7.72 -3.27 -25.07 -36.31 2247 -297
-37.66 -28.78 -21.31 -6.04 1.2 8.69 15.5 10.81 6.65 -7.16 -26.58 -30.45 2246 -296
-37.94 -35.67 -18.87 -11.53 2.85 12.95 15.99 12.04 5.46 -5.79 -21.53 -33.28 2245 -295
-36.54 -31.48 -19.08 -11.74 4.06 14.06 16.41 14.52 6.93 -5.64 -29.42 -33.72 2244 -294
-36.59 -30.71 -24.23 -8.12 0.94 10.7 15.74 15.51 7.6 -4.55 -26.03 -43.47 2243 -293
-40.51 -30.89 -20.88 -9.33 5.64 17.29 17.37 12.73 5.73 -7.23 -28.63 -37.57 2242 -292
-33.34 -27.84 -22.6 -5.91 4.58 15.09 19.58 14.11 5.94 -10.98 -25.17 -33.71 2241 -291
-33.87 -30.07 -22.99 -9.14 2.34 9.61 15.49 12.71 6.64 -5.41 -26.54 -31.66 2240 -290
-37.2 -28.38 -20.19 -8.46 3.79 15.26 16.67 13.18 6.04 -8.28 -23.7 -36.12 2239 -289
-31.68 -31.87 -20.06 -11.1 3.4 10.37 16.95 11.69 5.45 -7.1 -23.33 -34.46 2238 -288
-36.75 -34.08 -17.61 -10.16 5.65 11.96 17.82 11.95 6.01 -8.12 -25.43 -34.39 2237 -287
-36.79 -29.99 -18.7 -9.17 3.99 17.14 15.78 14.66 7.59 -5.88 -27.22 -32.83 2236 -286
-32.95 -29.68 -21.3 -8.96 4.27 13.65 17.17 12.89 6.93 -6.44 -26.25 -30.17 2235 -285
-32.57 -28.24 -12.69 -7.84 6.23 13.6 15.14 12.91 3.58 -9.51 -26.41 -33.41 2234 -284
-32.95 -32.31 -21.2 -11.26 3.17 12.13 16.54 13.21 7.9 -6.95 -19.72 -35.72 2233 -283
-30.13 -37.23 -21.79 -9.27 2.96 13.71 17.67 14.63 8.19 -6.68 -23.57 -33.09 2232 -282
-38.07 -33.45 -21.92 -7.73 2.63 14.05 16.38 14.39 8.45 -7.22 -28.19 -34.46 2231 -281
-33.74 -31.15 -21.33 -9.61 5.15 13.29 18.95 15.32 8.68 -3.41 -23.17 -36.66 2230 -280
-40.86 -26.82 -21.91 -11.16 3.05 12.92 18.46 14.71 7.56 -6.9 -30.81 -36.87 2229 -279
-42.71 -36.32 -21.39 -9.34 4.93 12.52 17.76 13.73 7.03 -7.88 -27.76 -32.36 2228 -278
-37.93 -32.32 -20.87 -9.08 3.52 14.12 17.64 16.23 7.41 -3.65 -29.66 -37.34 2227 -277
-37.56 -32.98 -20.81 -6.26 2.69 14.67 18.4 12.09 4.42 -9 -25.96 -35.43 2226 -276
-36.9 -30.97 -20.53 -8.42 2.24 12.13 14.18 11.48 5.7 -6.78 -27.07 -29.99 2225 -275
-34.19 -31.29 -21.01 -7.62 1 11.32 16.25 14.01 6.54 -9.92 -24.68 -37.5 2224 -274
-36.31 -32.34 -21.52 -7.93 3.16 12.59 16.87 14.83 6.64 -7.08 -25.05 -34.31 2223 -273
-39.58 -29.77 -16.63 -10.85 3.46 13.97 16.31 13.9 4.89 -3.49 -26.08 -37.18 2222 -272
-33.69 -31.94 -20.62 -5.91 4.08 15.61 17.63 14.91 6.08 -4.1 -23.99 -35.06 2221 -271
-38.67 -32.57 -17.37 -10.21 4.3 10.91 17.32 13.15 6.06 -7.94 -27.26 -38.48 2220 -270
-34.38 -31.85 -18.36 -8.2 3.71 11.05 17.7 14.03 7.18 -10.6 -32.33 -36.56 2219 -269
-38.69 -36.08 -20.74 -10.17 1.53 12.37 16.84 14.49 10.17 -8.62 -22.53 -35.85 2218 -268
-39.19 -33.55 -22.67 -8.97 6.39 14.53 18.68 14.31 3.89 -6.84 -21.48 -37.88 2217 -267
-33.29 -32.83 -23.53 -8.44 5.13 13.4 15.53 12.14 6.59 -8.89 -28.2 -37.37 2216 -266
-36.96 -32.81 -22.97 -12.04 3.27 13.19 17.2 12.95 2.23 -9.31 -29.15 -31.82 2215 -265
-32.14 -33.39 -22.33 -4.42 4.31 12.59 15.17 11.48 4.12 -7.4 -30.07 -37.86 2214 -264
-35.37 -32.89 -20.33 -11.03 3.43 11.61 15.45 13.84 5.37 -8.32 -21.59 -35.47 2213 -263
-40.8 -35.34 -21.94 -8.77 5.52 10.48 18.12 14.25 5.7 -7.97 -26.04 -37.28 2212 -262
-35.55 -35.32 -22.62 -8.48 1.89 14.99 16.76 12.55 5.43 -6.51 -26.36 -37.01 2211 -261
-36.56 -32.89 -21.09 -11.4 5.23 11.9 20.4 14.44 5.4 -6.37 -25.96 -35.1 2210 -260
-33 -31.47 -17.2 -7.09 4.58 14.13 16.39 15.14 4.22 -6.74 -22.33 -27.9 2209 -259
-32.07 -28.89 -22.63 -9.23 1.76 13.12 15.55 12.71 6.28 -7.04 -25.34 -31.82 2208 -258
-34.87 -26.27 -19.3 -6.21 4.16 13.64 17.81 13.62 7.86 -9.54 -28.75 -37.69 2207 -257
-34.81 -35.03 -24.19 -10.84 2.07 13.38 17.31 12.58 4.55 -6.41 -28.69 -31.15 2206 -256
-34.87 -33.33 -22.54 -8.96 0.62 10.88 17.73 15.23 8.61 -6.8 -20.62 -32.26 2205 -255
-36.69 -32.93 -18.56 -10.14 4.46 14.48 17.36 13.97 7.1 -3.84 -25.6 -36.17 2204 -254
-42.69 -28.03 -18.48 -5.42 6.12 11.83 15.11 14.75 7.59 -6.74 -27.26 -39.13 2203 -253
-31.59 -31.13 -18.52 -7.85 7.69 13.3 16.77 14.02 6.26 -8.35 -30.72 -34.3 2202 -252
-38.64 -24.76 -15.72 -10.92 1.24 12.68 16.33 15.24 4.1 -5.17 -27.83 -31.25 2201 -251
-36.49 -33.86 -20.24 -8.69 1.85 9.63 16.45 15.82 6.67 -8.85 -25.33 -33.11 2200 -250
-34.72 -28.66 -19.66 -8.86 3.04 14.66 16.42 13.23 3.18 -8.23 -26.55 -38.99 2199 -249
-33.18 -24.61 -17.98 -7.02 4.77 13.39 17.48 11.63 4.56 -7.06 -28.27 -29.05 2198 -248
-32.43 -34.94 -17.42 -5.91 1.55 11.91 17.14 13.28 7.99 -7.92 -26.66 -32.84 2197 -247
-36.64 -31.64 -24.18 -12.18 1.37 11.18 15.77 13.68 7.51 -8 -24.79 -35.44 2196 -246
-32.97 -37.02 -21.95 -9.37 1.42 13.04 15.45 13.28 6.66 -9.01 -20.37 -33.58 2195 -245
-34.92 -33.74 -17 -5.42 3.68 11.25 17.55 14.61 5.78 -7.48 -24.8 -40.95 2194 -244
-36.48 -35.93 -16.62 -9.46 2.9 11.32 16.31 14.23 4.99 -8.5 -21.35 -29.01 2193 -243
-35.06 -31.22 -25.23 -7.69 1.25 12.41 17.68 12.53 6.72 -7.53 -29.19 -35.4 2192 -242
-41.26 -33.67 -20.06 -10.46 4.76 11.67 18.12 12.48 4.75 -9.34 -23.18 -33.12 2191 -241
-37.96 -28.94 -20.96 -10.75 3.07 13.47 17.64 12.57 5.45 -6.5 -25.6 -37.78 2190 -240
-34.01 -32.46 -21.25 -11.26 1.92 13.35 17.77 11.81 2.1 -8.79 -25.61 -30.12 2189 -239
-33.18 -33.86 -20.33 -10.42 3.23 12.32 15.09 13.79 7.72 -6.05 -26.31 -38.95 2188 -238
-39.64 -34.09 -24.19 -5.74 4.25 13.6 17.62 12.3 4.69 -3.11 -24.81 -28.37 2187 -237
-35.94 -28.05 -20.48 -10.03 2.74 12.71 15.93 13.64 7.51 -5.61 -26.91 -34.03 2186 -236
-31.61 -36.85 -22.15 -9.74 3.72 15.45 16.19 13.36 3.93 -4.5 -26.79 -37.1 2185 -235
-32.24 -35.49 -23.54 -10.92 3.29 9.51 15.16 13.42 6.09 -9.39 -27.94 -36.41 2184 -234
-35.79 -32.83 -19.24 -6.26 2.97 13.98 20.47 15.16 6.38 -7.49 -24.61 -38.41 2183 -233
-32.57 -29.51 -20.44 -7.75 3.39 13.14 18.38 17.56 8.51 -6.77 -24 -36.16 2182 -232
-37.05 -33.15 -18.99 -7.03 3.58 14.34 17.53 13.58 8.68 -7.07 -26.03 -35.68 2181 -231
-33.14 -32.18 -19.38 -6.22 1.99 11.14 17.12 13.14 6.3 -6.76 -30.61 -37.03 2180 -230
-36.45 -29.22 -21.96 -10.51 3.18 11.79 16.05 13.23 6.12 -8.05 -28.66 -37.73 2179 -229
-35.62 -33.9 -20.18 -12.13 3.93 12.09 16.64 13.24 5.72 -8.25 -23.79 -39.29 2178 -228
-35.81 -29.67 -22.58 -7.49 4.2 14.79 17.62 13.73 2.88 -5.56 -25.7 -38.48 2177 -227
-35.66 -32.11 -20.78 -12.29 0.58 11.74 14.83 15.1 6.37 -5.64 -25.84 -34.85 2176 -226
-36.83 -31.58 -18.03 -8.33 3.49 12.53 16.75 14.08 6.3 -7.01 -24.48 -37.91 2175 -225
-34.15 -30.58 -21.79 -8.64 1.83 14.22 17.15 14.42 7.37 -5.12 -31.81 -35.74 2174 -224
-40.26 -38.67 -19.28 -8.1 5.78 14.02 16.45 16.08 8.28 -7.91 -25.8 -33.66 2173 -223
-31.33 -37.22 -21.09 -11.75 4.33 14.48 16.49 13.03 5.11 -7.67 -25.99 -35.06 2172 -222
-31.16 -30.86 -25.9 -5.65 5.79 13.8 15.36 15.33 6.52 -8.1 -28.46 -37.83 2171 -221
-34.21 -28.61 -20.92 -8.75 2.56 12.63 16.33 10.66 4.92 -5.99 -24.86 -32.22 2170 -220
-32.29 -33.81 -18.54 -11.29 6.82 17.67 18.88 13.02 6.4 -9.3 -24.5 -32.04 2169 -219
-35.1 -32.16 -20.94 -9.02 5.9 13.94 15.7 14.04 6.31 -5.97 -28.75 -38.02 2168 -218
-39.3 -29.43 -16.48 -7.35 2.38 14.07 16.79 12.72 6.62 -7.09 -24.6 -40.82 2167 -217
-36.7 -31.61 -20.39 -10.44 3.02 13.28 17.59 13.73 7.59 -4.34 -28.99 -35.56 2166 -216
-38.54 -28.43 -24.67 -7.34 1.84 15.04 15.79 12.9 5.72 -8.68 -28.66 -30.07 2165 -215
-33.32 -31.38 -23.29 -9 3.53 12.17 16.47 15.56 8.07 -4.17 -24.33 -37.31 2164 -214
-36.46 -26.9 -16.24 -7.74 4.67 12.58 16.88 16.34 9.15 -7.35 -24.97 -37.79 2163 -213
-32.96 -33.5 -19.66 -7.39 3.62 12.09 15.44 12.32 4.43 -8.35 -22.69 -36.17 2162 -212
-30.92 -30.08 -22.13 -9.32 5.16 13.19 19.35 13.8 6.1 -6.2 -28.06 -37.31 2161 -211
-35.72 -32.05 -18.83 -8.19 5.49 13.54 16.75 13.02 4.35 -8.18 -27.68 -31.01 2160 -210
-38.98 -30.89 -21.35 -11.93 1.53 12.2 18.51 12.41 6.38 -8.94 -25.54 -35.57 2159 -209
-34.54 -32.7 -18.34 -11.17 1.79 14.09 16.79 16.55 6.85 -6.14 -24.88 -31.16 2158 -208
-33.57 -33.18 -20.45 -9.65 3.27 9.09 17.14 13.42 -0.29 -7.48 -27.26 -31.14 2157 -207
-33.82 -28.93 -22.31 -8.73 3.42 11.87 17.64 14.23 4.94 -5.88 -31.19 -37.41 2156 -206
-33.94 -34.66 -21.79 -10.48 3.97 15.8 18.47 13.3 5.14 -7.98 -27.11 -29.64 2155 -205
-38.34 -29.03 -20.08 -7.48 4.67 12.87 17.6 15.18 7.47 -11.4 -27.26 -26.5 2154 -204
-38.05 -34.7 -21.04 -7.66 2.38 10.36 19.9 15.51 5.89 -9.6 -22.94 -31.67 2153 -203
-32.34 -34.01 -23.26 -7.34 5.06 13.77 17.86 14.12 4.96 -8.03 -23.42 -34.54 2152 -202
-32.51 -32.38 -19.74 -4.67 4.56 13.28 15.43 12.74 7.01 -5.22 -23.91 -40.71 2151 -201
-38.05 -31.59 -19.29 -5.67 0.49 11.18 18.59 15.61 7 -7.09 -28.91 -37.46 2150 -200
-32.86 -28.99 -19.06 -7.52 2.56 13.76 16.15 14.14 6.05 -5.34 -21.42 -31.65 2149 -199
-31.94 -30.73 -19.98 -8.31 5.02 14.94 18.52 15.76 7.24 -12.3 -28.53 -34.2 2148 -198
-38.13 -30.65 -13.84 -6.71 5.14 14.86 16.1 13.74 5.17 -3.45 -23.76 -33.3 2147 -197
-32.79 -32.57 -19.42 -8.1 1.75 12.9 16.68 13.72 7.21 -1.63 -24.82 -38.14 2146 -196
-37.55 -29.22 -21.56 -8.72 5.08 14.79 17.06 13.49 7.84 -3.8 -23.82 -33.72 2145 -195
-35.11 -29.11 -24.02 -6.57 3.8 13.84 18.34 16.11 6.8 -6.36 -27.79 -39.47 2144 -194
-33.12 -34.28 -21.4 -11.33 5.29 17.15 17.99 14.09 5.43 -5.27 -28.62 -37.1 2143 -193
-34.17 -31.99 -24.36 -8.47 4.82 12.03 17.35 15.29 7.26 -8.7 -29.18 -34.89 2142 -192
-34.31 -27.66 -20.58 -7.83 5.18 13.8 16.63 13.56 6.77 -6.46 -25.66 -33.08 2141 -191
-31.48 -33.09 -23.02 -9.93 1.49 9.96 16.87 14.73 5.68 -4.2 -22.21 -33.1 2140 -190
-39.21 -28.44 -16.18 -8.27 4.1 10.91 16.92 16.86 4.06 -8.52 -23.97 -38.43 2139 -189
-40.17 -34.02 -28.73 -6.48 2.58 11.31 16.64 13.51 5.17 -7.43 -22.91 -32.97 2138 -188
-33.19 -30.15 -22.61 -9.88 2.35 12.56 16.39 13.84 6.52 -5.92 -28.38 -31.41 2137 -187
-32.27 -30.4 -20.57 -8.27 0.11 11.29 16.92 15.73 4.56 -5.34 -29.55 -32.03 2136 -186
-33.39 -32.64 -23.38 -12.32 1.29 11.01 17.8 16.1 7.26 -7.23 -27.12 -33.47 2135 -185
-37.97 -31.33 -22.62 -10.43 2.7 14.71 16.68 13.67 5.59 -6.39 -25.98 -38.81 2134 -184
-28.77 -32.44 -19.76 -10.08 4.58 11.42 15.91 11.99 7.48 -5.63 -31.14 -36.06 2133 -183
-39.73 -32.79 -18.58 -8.7 1.31 12.35 15.12 14.25 5.78 -10.97 -21.28 -35.75 2132 -182
-37.22 -29.16 -15.82 -8.44 0.67 9.93 16.66 13.07 5.08 -8.65 -24.88 -34.26 2131 -181
-37.86 -31.06 -20.99 -7.54 3.24 14.31 17.33 12.09 5.68 -4.95 -24.87 -32.58 2130 -180
-34.99 -31.35 -20.4 -9.29 3.09 9.7 18.45 15.93 8.89 -4.34 -24.09 -32.02 2129 -179
-33.18 -29.94 -23.61 -6.17 3.52 13.52 14.99 14.43 6.71 -7.01 -31.71 -31.73 2128 -178
-37.98 -28.56 -23.64 -7.58 3.62 14.26 19.03 14.22 4.74 -5.91 -20.98 -30.19 2127 -177
-33.52 -32.83 -21.17 -7.89 2.25 6.76 16.92 12.47 8.99 -5.62 -28.59 -37.36 2126 -176
-37.28 -36.24 -19.24 -5.76 3.27 12.93 17.14 14.01 5.96 -7.3 -25.87 -32.72 2125 -175
-35.32 -38.14 -19.06 -7.87 2.67 14.88 17.48 13.87 8.99 -7.91 -24.93 -33.73 2124 -174
-31.92 -33.08 -21.41 -8.54 5.54 13.53 18.06 13.97 3.65 -9.45 -27.03 -29.74 2123 -173
-35.78 -29.5 -19.35 -9.35 1.46 11.1 16.5 15.11 7.43 -9.46 -23.35 -33.78 2122 -172
-32.43 -22.97 -21.92 -7.55 1.95 15.69 16.04 13.96 4.8 -6.93 -21.75 -35.02 2121 -171
-32.16 -31.05 -22.32 -9.97 1.18 12.97 18.84 14.02 8.03 -4.76 -19.54 -36.4 2120 -170
-38.33 -29.9 -23.28 -8.43 3.47 11.82 14.16 12.82 4.95 -9.03 -27.94 -34.45 2119 -169
-34.46 -39.63 -18.6 -6.27 3.4 13.93 14.43 13.32 5.03 -5.81 -30.76 -39.44 2118 -168
-34.06 -28.61 -25.14 -8.11 3.45 10.87 16.45 11.79 3.51 -8.18 -23.73 -29.06 2117 -167
-33.92 -29.91 -21.76 -7.09 4.56 15.96 17.21 16.05 5.64 -6.87 -23.96 -33.49 2116 -166
-34.81 -23.64 -17.17 -5.32 6.17 12.5 17.83 13.62 6.94 -3.57 -25.85 -32.38 2115 -165
-34.55 -31.33 -17.13 -6.65 7.44 15.96 15.26 12.66 8.39 -7.88 -22.32 -34.28 2114 -164
-31.22 -31.47 -18.12 -6.48 4.96 14.71 16.87 15.49 6.74 -4.01 -28.21 -38.02 2113 -163
-30.84 -26.1 -18.53 -8.69 3.94 9.19 15.68 12.96 8.89 -2.49 -25.71 -38.37 2112 -162
-34.65 -26.6 -19.08 -7.46 3.65 11.21 18.09 13.05 6.23 -8.87 -31.15 -40.46 2111 -161
-36.06 -32.92 -20.65 -7.54 3.99 12.04 20.72 15.92 6.75 -6.74 -24.2 -34.02 2110 -160
